shipment_id,date,departure_datetime,arrival_datetime,route_id,origin,destination,distance_km,route_complexity,driver_id,driver_experience,driver_rating,vehicle_id,customer_id,warehouse_id,cargo_type,weight_kg,freight_cost_usd,planned_hours,actual_hours,delay_hours,is_delayed,departure_hour,day_of_week,day_name,month,year,is_holiday,is_weekend,weather_score,traffic_index,processing_time_mins,on_time
SHP-000091,2022-01-09,2022-01-09 08:30:00,2022-01-09 21:03:28,R005,Johannesburg,Port Elizabeth,1060,3,DRV-091,11,3.0,TRK-007,CUST-0148,WH001,Automotive Parts,9118.3,933.49,12.56,12.56,0.0,0,8,6,Sunday,1,2022,0,1,1.15,0.966,16.1,1
SHP-000092,2022-01-09,2022-01-09 21:52:00,2022-01-10 11:31:46,R005,Johannesburg,Port Elizabeth,1060,3,DRV-058,18,4.7,TRK-052,CUST-0110,WH003,Textiles,9118.5,969.7,13.66,13.66,0.0,0,21,6,Sunday,1,2022,0,1,1.15,1.051,29.4,1
SHP-000093,2022-01-09,2022-01-09 19:22:00,2022-01-10 09:24:24,R005,Johannesburg,Port Elizabeth,1060,3,DRV-008,18,3.4,TRK-012,CUST-0070,WH002,FMCG,9750.4,940.37,14.04,14.04,0.0,0,19,6,Sunday,1,2022,0,1,1.5,1.08,18.5,1
SHP-000094,2022-01-09,2022-01-09 10:29:00,2022-01-09 19:32:14,R003,Cape Town,Port Elizabeth,770,2,DRV-008,18,3.4,TRK-006,CUST-0192,WH001,Automotive Parts,15441.3,767.35,9.05,9.05,0.0,0,10,6,Sunday,1,2022,0,1,1.0,1.006,16.6,1
SHP-000095,2022-01-09,2022-01-09 16:03:00,2022-01-09 21:00:18,R010,Johannesburg,Bloemfontein,400,1,DRV-022,20,4.8,TRK-057,CUST-0014,WH001,Perishables,3366.7,372.95,4.96,4.96,0.0,0,16,6,Sunday,1,2022,0,1,1.15,0.991,17.0,1
SHP-000096,2022-01-09,2022-01-09 07:27:00,2022-01-09 21:07:33,R008,Port Elizabeth,Johannesburg,1060,3,DRV-107,11,4.6,TRK-018,CUST-0056,WH003,Textiles,1944.2,935.87,13.68,13.68,0.0,0,7,6,Sunday,1,2022,0,1,1.0,1.052,13.1,1
SHP-000097,2022-01-10,2022-01-10 08:13:00,2022-01-11 09:40:00,R001,Johannesburg,Cape Town,1400,3,DRV-057,15,4.1,TRK-026,CUST-0154,WH001,General Freight,4686.5,1172.06,22.64,25.45,2.81,1,8,0,Monday,1,2022,0,0,1.15,1.415,11.9,0
SHP-000098,2022-01-10,2022-01-10 15:32:00,2022-01-11 07:08:00,R008,Port Elizabeth,Johannesburg,1060,3,DRV-111,9,3.9,TRK-012,CUST-0034,WH003,Electronics,574.7,912.28,15.6,15.6,0.0,0,15,0,Monday,1,2022,0,0,1.0,1.2,15.4,1
SHP-000099,2022-01-10,2022-01-10 13:36:00,2022-01-11 06:20:09,R001,Johannesburg,Cape Town,1400,3,DRV-112,3,3.9,TRK-002,CUST-0118,WH002,General Freight,2988.6,1209.72,16.74,16.74,0.0,0,13,0,Monday,1,2022,0,0,1.15,1.046,14.3,1
SHP-000100,2022-01-10,2022-01-10 19:05:00,2022-01-11 12:56:21,R006,Cape Town,Johannesburg,1400,3,DRV-044,16,3.8,TRK-052,CUST-0159,WH003,Electronics,1682.9,1205.12,17.86,17.86,0.0,0,19,0,Monday,1,2022,0,0,1.0,1.116,12.7,1
SHP-000101,2022-01-10,2022-01-10 08:49:00,2022-01-10 20:51:20,R002,Johannesburg,Durban,560,2,DRV-102,4,4.3,TRK-056,CUST-0080,WH002,FMCG,2083.1,508.74,9.64,12.04,2.4,1,8,0,Monday,1,2022,0,0,1.15,1.377,16.7,0
SHP-000102,2022-01-10,2022-01-10 08:09:00,2022-01-11 08:32:09,R006,Cape Town,Johannesburg,1400,3,DRV-090,8,3.4,TRK-047,CUST-0166,WH001,Textiles,28000.0,1337.87,21.22,24.39,3.17,1,8,0,Monday,1,2022,0,0,1.0,1.326,21.4,0
SHP-000103,2022-01-10,2022-01-10 16:48:00,2022-01-11 02:36:50,R002,Johannesburg,Durban,560,2,DRV-046,5,3.5,TRK-050,CUST-0161,WH002,Electronics,25238.4,598.16,9.81,9.81,0.0,0,16,0,Monday,1,2022,0,0,1.15,1.402,17.3,1
SHP-000104,2022-01-10,2022-01-10 11:30:00,2022-01-10 16:28:30,R010,Johannesburg,Bloemfontein,400,1,DRV-083,17,4.7,TRK-056,CUST-0161,WH001,Hazardous,5004.9,313.44,4.97,4.97,0.0,0,11,0,Monday,1,2022,0,0,1.15,0.995,15.8,1
SHP-000105,2022-01-10,2022-01-10 05:53:00,2022-01-10 18:26:50,R009,Bloemfontein,Cape Town,1000,2,DRV-019,18,3.2,TRK-020,CUST-0119,WH001,Electronics,17285.5,865.4,12.56,12.56,0.0,0,5,0,Monday,1,2022,0,0,1.15,1.047,11.5,1
SHP-000106,2022-01-10,2022-01-10 20:47:00,2022-01-11 01:52:06,R010,Johannesburg,Bloemfontein,400,1,DRV-130,17,3.2,TRK-025,CUST-0119,WH003,Automotive Parts,2883.0,396.42,5.08,5.08,0.0,0,20,0,Monday,1,2022,0,0,1.15,1.017,7.3,1
SHP-000107,2022-01-10,2022-01-10 07:57:00,2022-01-11 07:22:19,R006,Cape Town,Johannesburg,1400,3,DRV-122,18,4.3,TRK-033,CUST-0039,WH002,General Freight,9009.0,1263.95,23.15,23.42,0.27,1,7,0,Monday,1,2022,0,0,1.0,1.447,17.5,0
SHP-000108,2022-01-10,2022-01-10 13:10:00,2022-01-11 06:34:28,R001,Johannesburg,Cape Town,1400,3,DRV-064,1,4.9,TRK-046,CUST-0113,WH003,Electronics,1164.0,1259.66,17.41,17.41,0.0,0,13,0,Monday,1,2022,0,0,1.15,1.088,12.7,1
SHP-000109,2022-01-11,2022-01-11 06:06:00,2022-01-11 11:53:24,R010,Johannesburg,Bloemfontein,400,1,DRV-014,7,4.9,TRK-051,CUST-0162,WH002,FMCG,2779.6,426.07,5.79,5.79,0.0,0,6,1,Tuesday,1,2022,0,0,1.15,1.158,11.4,1
SHP-000110,2022-01-11,2022-01-11 07:22:00,2022-01-11 14:21:24,R010,Johannesburg,Bloemfontein,400,1,DRV-039,2,4.6,TRK-022,CUST-0021,WH003,Automotive Parts,28000.0,393.34,6.99,6.99,0.0,0,7,1,Tuesday,1,2022,0,0,1.15,1.398,15.6,1
SHP-000111,2022-01-11,2022-01-11 17:42:00,2022-01-12 03:47:38,R002,Johannesburg,Durban,560,2,DRV-080,18,4.5,TRK-036,CUST-0097,WH002,FMCG,1082.4,566.11,10.09,10.09,0.0,0,17,1,Tuesday,1,2022,0,0,1.15,1.442,17.7,1
SHP-000112,2022-01-11,2022-01-11 09:13:00,2022-01-12 05:11:30,R002,Johannesburg,Durban,560,2,DRV-109,7,4.1,TRK-033,CUST-0093,WH002,General Freight,7729.2,599.18,9.91,19.98,10.07,1,9,1,Tuesday,1,2022,0,0,1.15,1.415,20.6,0
SHP-000113,2022-01-11,2022-01-11 17:56:00,2022-01-12 06:31:27,R003,Cape Town,Port Elizabeth,770,2,DRV-020,13,3.2,TRK-019,CUST-0026,WH003,Automotive Parts,1000.0,700.2,12.59,12.59,0.0,0,17,1,Tuesday,1,2022,0,0,1.0,1.399,21.4,1
SHP-000114,2022-01-11,2022-01-11 16:51:00,2022-01-12 00:49:12,R010,Johannesburg,Bloemfontein,400,1,DRV-097,9,4.3,TRK-010,CUST-0042,WH003,Perishables,22478.0,412.08,7.04,7.97,0.93,1,16,1,Tuesday,1,2022,0,0,1.15,1.408,11.2,0
SHP-000115,2022-01-11,2022-01-11 16:14:00,2022-01-12 03:00:04,R004,Durban,Bloemfontein,620,3,DRV-114,18,4.7,TRK-040,CUST-0073,WH003,Textiles,8371.5,572.47,10.77,10.77,0.0,0,16,1,Tuesday,1,2022,0,0,1.15,1.346,17.1,1
SHP-000116,2022-01-11,2022-01-11 16:49:00,2022-01-12 03:50:55,R004,Durban,Bloemfontein,620,3,DRV-095,2,4.7,TRK-044,CUST-0147,WH002,Electronics,1616.0,604.38,11.03,11.03,0.0,0,16,1,Tuesday,1,2022,0,0,1.15,1.379,13.8,1
SHP-000117,2022-01-11,2022-01-11 12:23:00,2022-01-11 17:12:30,R010,Johannesburg,Bloemfontein,400,1,DRV-036,18,3.4,TRK-056,CUST-0065,WH003,General Freight,500.0,419.17,4.83,4.83,0.0,0,12,1,Tuesday,1,2022,0,0,1.15,0.965,9.9,1
SHP-000118,2022-01-11,2022-01-11 18:09:00,2022-01-12 11:13:55,R005,Johannesburg,Port Elizabeth,1060,3,DRV-022,20,4.8,TRK-049,CUST-0042,WH002,Hazardous,3629.7,984.39,17.08,17.08,0.0,0,18,1,Tuesday,1,2022,0,0,1.15,1.314,9.0,1
SHP-000119,2022-01-11,2022-01-11 10:24:00,2022-01-12 06:09:57,R006,Cape Town,Johannesburg,1400,3,DRV-007,17,4.2,TRK-027,CUST-0014,WH003,Electronics,28000.0,1363.62,18.5,19.77,1.27,1,10,1,Tuesday,1,2022,0,0,1.0,1.156,19.3,0
SHP-000120,2022-01-11,2022-01-11 15:08:00,2022-01-12 09:51:12,R006,Cape Town,Johannesburg,1400,3,DRV-038,2,3.5,TRK-009,CUST-0010,WH002,Hazardous,4212.9,1288.52,18.72,18.72,0.0,0,15,1,Tuesday,1,2022,0,0,1.0,1.17,12.1,1
SHP-000121,2022-01-11,2022-01-11 14:27:00,2022-01-12 06:20:16,R001,Johannesburg,Cape Town,1400,3,DRV-066,6,4.0,TRK-014,CUST-0039,WH003,Automotive Parts,5272.2,1162.98,15.89,15.89,0.0,0,14,1,Tuesday,1,2022,0,0,1.15,0.993,23.4,1
SHP-000122,2022-01-11,2022-01-11 13:01:00,2022-01-11 20:16:07,R007,Durban,Johannesburg,560,2,DRV-118,13,4.8,TRK-005,CUST-0029,WH002,Textiles,7990.2,493.66,7.25,7.25,0.0,0,13,1,Tuesday,1,2022,0,0,1.15,1.036,17.6,1
SHP-000123,2022-01-11,2022-01-11 14:05:00,2022-01-12 06:08:50,R001,Johannesburg,Cape Town,1400,3,DRV-091,11,3.0,TRK-016,CUST-0147,WH001,Electronics,3854.7,1233.18,16.06,16.06,0.0,0,14,1,Tuesday,1,2022,0,0,1.15,1.004,14.2,1
SHP-000124,2022-01-11,2022-01-11 11:23:00,2022-01-11 22:48:26,R009,Bloemfontein,Cape Town,1000,2,DRV-006,3,3.4,TRK-025,CUST-0121,WH003,General Freight,10685.0,883.78,11.42,11.42,0.0,0,11,1,Tuesday,1,2022,0,0,1.15,0.952,14.5,1
SHP-000125,2022-01-11,2022-01-11 10:41:00,2022-01-11 19:12:08,R002,Johannesburg,Durban,560,2,DRV-086,7,4.4,TRK-009,CUST-0012,WH003,Hazardous,504.3,531.82,8.52,8.52,0.0,0,10,1,Tuesday,1,2022,0,0,1.15,1.217,19.1,1
SHP-000126,2022-01-11,2022-01-11 04:12:00,2022-01-11 16:37:48,R003,Cape Town,Port Elizabeth,770,2,DRV-035,13,3.5,TRK-005,CUST-0184,WH002,Textiles,28000.0,828.51,8.82,12.43,3.61,1,4,1,Tuesday,1,2022,0,0,1.35,0.98,6.2,0
SHP-000127,2022-01-12,2022-01-12 08:22:00,2022-01-12 17:30:56,R007,Durban,Johannesburg,560,2,DRV-122,18,4.3,TRK-017,CUST-0010,WH003,Textiles,4096.4,479.27,9.15,9.15,0.0,0,8,2,Wednesday,1,2022,0,0,1.15,1.307,16.4,1
SHP-000128,2022-01-12,2022-01-12 18:24:00,2022-01-13 15:38:52,R006,Cape Town,Johannesburg,1400,3,DRV-112,3,3.9,TRK-057,CUST-0103,WH002,FMCG,6885.6,1215.76,21.25,21.25,0.0,0,18,2,Wednesday,1,2022,0,0,1.0,1.328,11.5,1
SHP-000129,2022-01-12,2022-01-12 06:38:00,2022-01-12 20:09:26,R009,Bloemfontein,Cape Town,1000,2,DRV-069,17,4.2,TRK-052,CUST-0022,WH002,FMCG,3828.6,826.88,13.52,13.52,0.0,0,6,2,Wednesday,1,2022,0,0,1.15,1.127,12.0,1
SHP-000130,2022-01-12,2022-01-12 11:44:00,2022-01-13 04:00:19,R006,Cape Town,Johannesburg,1400,3,DRV-076,10,3.5,TRK-020,CUST-0115,WH003,Automotive Parts,2423.0,1284.01,16.27,16.27,0.0,0,11,2,Wednesday,1,2022,0,0,1.0,1.017,17.4,1
SHP-000131,2022-01-12,2022-01-12 06:40:00,2022-01-12 12:33:06,R010,Johannesburg,Bloemfontein,400,1,DRV-112,3,3.9,TRK-018,CUST-0164,WH001,Textiles,7543.3,336.63,5.88,5.88,0.0,0,6,2,Wednesday,1,2022,0,0,1.15,1.177,11.2,1
SHP-000132,2022-01-12,2022-01-12 04:04:00,2022-01-12 20:49:07,R001,Johannesburg,Cape Town,1400,3,DRV-037,11,4.7,TRK-055,CUST-0156,WH002,FMCG,14465.5,1325.82,16.75,16.75,0.0,0,4,2,Wednesday,1,2022,0,0,1.15,1.047,15.2,1
SHP-000133,2022-01-12,2022-01-12 11:04:00,2022-01-13 03:31:50,R001,Johannesburg,Cape Town,1400,3,DRV-040,13,3.5,TRK-044,CUST-0116,WH002,Hazardous,13035.5,1276.54,16.46,16.46,0.0,0,11,2,Wednesday,1,2022,0,0,1.15,1.029,16.5,1
SHP-000134,2022-01-12,2022-01-12 12:58:00,2022-01-12 21:42:31,R004,Durban,Bloemfontein,620,3,DRV-030,12,3.4,TRK-002,CUST-0189,WH002,Perishables,9528.9,572.53,7.91,8.74,0.83,1,12,2,Wednesday,1,2022,0,0,1.15,0.989,11.2,0
SHP-000135,2022-01-12,2022-01-12 07:04:00,2022-01-12 14:14:30,R010,Johannesburg,Bloemfontein,400,1,DRV-074,1,3.2,TRK-045,CUST-0126,WH001,Perishables,575.2,304.89,7.18,7.18,0.0,0,7,2,Wednesday,1,2022,0,0,1.15,1.435,9.1,1
SHP-000136,2022-01-12,2022-01-12 09:19:00,2022-01-13 07:49:43,R006,Cape Town,Johannesburg,1400,3,DRV-089,17,3.9,TRK-046,CUST-0017,WH003,Automotive Parts,2201.6,1242.26,22.51,22.51,0.0,0,9,2,Wednesday,1,2022,0,0,1.0,1.407,18.6,1
SHP-000137,2022-01-12,2022-01-12 08:31:00,2022-01-13 18:47:40,R006,Cape Town,Johannesburg,1400,3,DRV-058,18,4.7,TRK-008,CUST-0052,WH001,Textiles,3784.9,1271.9,22.13,34.28,12.15,1,8,2,Wednesday,1,2022,0,0,1.35,1.383,18.4,0
SHP-000138,2022-01-12,2022-01-12 11:45:00,2022-01-13 00:05:52,R009,Bloemfontein,Cape Town,1000,2,DRV-034,8,3.3,TRK-040,CUST-0023,WH002,General Freight,13233.4,963.2,12.35,12.35,0.0,0,11,2,Wednesday,1,2022,0,0,1.15,1.029,17.3,1
SHP-000139,2022-01-12,2022-01-12 12:33:00,2022-01-12 20:07:26,R002,Johannesburg,Durban,560,2,DRV-033,6,4.1,TRK-021,CUST-0165,WH002,General Freight,23542.8,592.6,7.57,7.57,0.0,0,12,2,Wednesday,1,2022,0,0,1.15,1.082,14.1,1
SHP-000140,2022-01-12,2022-01-12 17:33:00,2022-01-13 05:28:30,R003,Cape Town,Port Elizabeth,770,2,DRV-034,8,3.3,TRK-028,CUST-0129,WH001,Textiles,11140.5,744.32,11.92,11.92,0.0,0,17,2,Wednesday,1,2022,0,0,1.0,1.325,12.8,1
SHP-000141,2022-01-12,2022-01-12 14:35:00,2022-01-13 07:17:14,R006,Cape Town,Johannesburg,1400,3,DRV-073,20,3.6,TRK-055,CUST-0021,WH001,Hazardous,7251.8,1175.77,16.7,16.7,0.0,0,14,2,Wednesday,1,2022,0,0,1.0,1.044,13.5,1
SHP-000142,2022-01-12,2022-01-12 18:21:00,2022-01-13 06:48:54,R003,Cape Town,Port Elizabeth,770,2,DRV-040,13,3.5,TRK-011,CUST-0169,WH003,Automotive Parts,5521.4,625.32,12.46,12.46,0.0,0,18,2,Wednesday,1,2022,0,0,1.0,1.385,16.4,1
SHP-000143,2022-01-13,2022-01-13 11:40:00,2022-01-13 17:04:54,R010,Johannesburg,Bloemfontein,400,1,DRV-068,10,4.7,TRK-042,CUST-0054,WH003,Textiles,1841.1,391.81,5.42,5.42,0.0,0,11,3,Thursday,1,2022,0,0,1.5,1.083,22.4,1
SHP-000144,2022-01-13,2022-01-13 12:44:00,2022-01-14 01:56:28,R005,Johannesburg,Port Elizabeth,1060,3,DRV-124,10,3.4,TRK-016,CUST-0176,WH002,Electronics,1469.6,886.01,13.21,13.21,0.0,0,12,3,Thursday,1,2022,0,0,1.15,1.016,9.1,1
SHP-000145,2022-01-13,2022-01-13 22:22:00,2022-01-14 03:13:00,R010,Johannesburg,Bloemfontein,400,1,DRV-037,11,4.7,TRK-021,CUST-0184,WH003,Hazardous,19726.8,433.43,4.85,4.85,0.0,0,22,3,Thursday,1,2022,0,0,1.15,0.97,17.2,1
SHP-000146,2022-01-13,2022-01-13 09:06:00,2022-01-14 08:10:19,R006,Cape Town,Johannesburg,1400,3,DRV-062,11,3.2,TRK-030,CUST-0032,WH002,Hazardous,10393.6,1233.9,23.07,23.07,0.0,0,9,3,Thursday,1,2022,0,0,1.0,1.442,16.5,1
SHP-000147,2022-01-13,2022-01-13 08:10:00,2022-01-13 20:33:34,R003,Cape Town,Port Elizabeth,770,2,DRV-084,14,4.9,TRK-060,CUST-0148,WH002,FMCG,4843.1,665.31,12.39,12.39,0.0,0,8,3,Thursday,1,2022,0,0,1.0,1.377,10.4,1
SHP-000148,2022-01-13,2022-01-13 08:22:00,2022-01-14 05:50:19,R001,Johannesburg,Cape Town,1400,3,DRV-024,3,3.1,TRK-026,CUST-0130,WH001,Electronics,5382.8,1282.58,21.47,21.47,0.0,0,8,3,Thursday,1,2022,0,0,1.15,1.342,11.3,1
SHP-000149,2022-01-13,2022-01-13 11:56:00,2022-01-14 00:59:54,R008,Port Elizabeth,Johannesburg,1060,3,DRV-074,1,3.2,TRK-035,CUST-0003,WH001,Textiles,15837.6,905.3,13.06,13.06,0.0,0,11,3,Thursday,1,2022,0,0,1.0,1.005,13.4,1
SHP-000150,2022-01-13,2022-01-13 11:28:00,2022-01-14 03:20:19,R001,Johannesburg,Cape Town,1400,3,DRV-050,8,5.0,TRK-024,CUST-0142,WH001,Hazardous,1825.1,1247.54,15.87,15.87,0.0,0,11,3,Thursday,1,2022,0,0,1.15,0.992,12.7,1
SHP-000151,2022-01-14,2022-01-14 13:23:00,2022-01-14 23:06:12,R003,Cape Town,Port Elizabeth,770,2,DRV-025,8,4.5,TRK-026,CUST-0096,WH002,Textiles,8066.8,703.71,9.72,9.72,0.0,0,13,4,Friday,1,2022,0,0,1.0,1.08,11.7,1
SHP-000152,2022-01-14,2022-01-14 12:09:00,2022-01-15 08:35:31,R001,Johannesburg,Cape Town,1400,3,DRV-010,15,4.2,TRK-009,CUST-0183,WH002,Hazardous,2922.0,1240.73,18.03,20.44,2.41,1,12,4,Friday,1,2022,0,0,1.15,1.127,14.8,0
SHP-000153,2022-01-14,2022-01-14 13:32:00,2022-01-14 23:42:12,R003,Cape Town,Port Elizabeth,770,2,DRV-101,14,3.4,TRK-040,CUST-0190,WH002,Textiles,9613.6,678.31,10.17,10.17,0.0,0,13,4,Friday,1,2022,0,0,1.0,1.13,17.5,1
SHP-000154,2022-01-14,2022-01-14 13:50:00,2022-01-15 08:43:45,R001,Johannesburg,Cape Town,1400,3,DRV-095,2,4.7,TRK-022,CUST-0173,WH002,General Freight,19638.1,1288.45,18.9,18.9,0.0,0,13,4,Friday,1,2022,0,0,1.15,1.181,12.1,1
SHP-000155,2022-01-14,2022-01-14 08:40:00,2022-01-15 13:56:04,R005,Johannesburg,Port Elizabeth,1060,3,DRV-059,1,4.4,TRK-047,CUST-0014,WH002,Automotive Parts,2075.3,980.48,19.71,29.27,9.56,1,8,4,Friday,1,2022,0,0,1.15,1.516,13.1,0
SHP-000156,2022-01-14,2022-01-14 02:20:00,2022-01-14 14:58:45,R004,Durban,Bloemfontein,620,3,DRV-009,18,3.8,TRK-037,CUST-0180,WH001,General Freight,500.0,553.77,8.9,12.65,3.75,1,2,4,Friday,1,2022,0,0,1.15,1.112,20.3,0
SHP-000157,2022-01-14,2022-01-14 15:33:00,2022-01-14 21:47:42,R010,Johannesburg,Bloemfontein,400,1,DRV-121,15,3.6,TRK-056,CUST-0189,WH001,FMCG,3419.4,379.08,6.25,6.25,0.0,0,15,4,Friday,1,2022,0,0,1.15,1.249,14.0,1
SHP-000158,2022-01-14,2022-01-14 10:49:00,2022-01-15 07:38:55,R006,Cape Town,Johannesburg,1400,3,DRV-045,15,3.3,TRK-030,CUST-0137,WH003,Hazardous,2167.2,1186.16,20.83,20.83,0.0,0,10,4,Friday,1,2022,0,0,1.0,1.302,13.8,1
SHP-000159,2022-01-14,2022-01-14 08:19:00,2022-01-15 03:53:40,R008,Port Elizabeth,Johannesburg,1060,3,DRV-050,8,5.0,TRK-016,CUST-0072,WH002,Automotive Parts,22592.3,992.13,19.58,19.58,0.0,0,8,4,Friday,1,2022,0,0,1.0,1.506,17.1,1
SHP-000160,2022-01-15,2022-01-15 13:57:00,2022-01-16 07:07:04,R006,Cape Town,Johannesburg,1400,3,DRV-071,6,4.1,TRK-019,CUST-0032,WH003,Automotive Parts,8877.0,1287.32,17.17,17.17,0.0,0,13,5,Saturday,1,2022,0,1,1.0,1.073,14.4,1
SHP-000161,2022-01-15,2022-01-15 19:41:00,2022-01-16 10:08:21,R005,Johannesburg,Port Elizabeth,1060,3,DRV-011,1,4.5,TRK-019,CUST-0183,WH002,General Freight,11250.6,965.54,13.29,14.46,1.17,1,19,5,Saturday,1,2022,0,1,1.15,1.022,12.4,0
SHP-000162,2022-01-15,2022-01-15 13:15:00,2022-01-16 02:16:55,R009,Bloemfontein,Cape Town,1000,2,DRV-070,5,3.7,TRK-009,CUST-0028,WH003,Automotive Parts,6431.2,854.22,13.03,13.03,0.0,0,13,5,Saturday,1,2022,0,1,1.15,1.086,14.1,1
SHP-000163,2022-01-15,2022-01-15 14:08:00,2022-01-15 21:21:51,R002,Johannesburg,Durban,560,2,DRV-106,4,3.1,TRK-022,CUST-0184,WH001,Electronics,5526.0,503.61,7.23,7.23,0.0,0,14,5,Saturday,1,2022,0,1,1.5,1.033,10.9,1
SHP-000164,2022-01-15,2022-01-15 10:41:00,2022-01-16 00:31:42,R008,Port Elizabeth,Johannesburg,1060,3,DRV-123,16,3.3,TRK-042,CUST-0052,WH002,Textiles,5061.5,901.02,13.84,13.84,0.0,0,10,5,Saturday,1,2022,0,1,1.0,1.065,16.0,1
SHP-000165,2022-01-15,2022-01-15 16:11:00,2022-01-16 09:41:14,R001,Johannesburg,Cape Town,1400,3,DRV-045,15,3.3,TRK-027,CUST-0046,WH002,General Freight,28000.0,1355.51,17.5,17.5,0.0,0,16,5,Saturday,1,2022,0,1,1.15,1.094,17.8,1
SHP-000166,2022-01-15,2022-01-15 09:41:00,2022-01-16 02:04:02,R001,Johannesburg,Cape Town,1400,3,DRV-077,8,4.8,TRK-037,CUST-0155,WH002,General Freight,28000.0,1351.66,16.38,16.38,0.0,0,9,5,Saturday,1,2022,0,1,1.15,1.024,10.9,1
SHP-000167,2022-01-15,2022-01-15 15:41:00,2022-01-16 04:23:50,R008,Port Elizabeth,Johannesburg,1060,3,DRV-070,5,3.7,TRK-013,CUST-0029,WH001,Hazardous,13999.6,1011.61,12.71,12.71,0.0,0,15,5,Saturday,1,2022,0,1,1.0,0.978,14.7,1
SHP-000168,2022-01-15,2022-01-15 18:52:00,2022-01-15 23:51:42,R010,Johannesburg,Bloemfontein,400,1,DRV-050,8,5.0,TRK-012,CUST-0157,WH003,Textiles,28000.0,388.31,5.0,5.0,0.0,0,18,5,Saturday,1,2022,0,1,1.15,0.999,10.8,1
SHP-000169,2022-01-15,2022-01-15 10:28:00,2022-01-15 20:18:13,R003,Cape Town,Port Elizabeth,770,2,DRV-123,16,3.3,TRK-021,CUST-0064,WH002,General Freight,1794.2,718.31,9.84,9.84,0.0,0,10,5,Saturday,1,2022,0,1,1.0,1.093,11.6,1
SHP-000170,2022-01-15,2022-01-15 06:07:00,2022-01-15 21:42:02,R001,Johannesburg,Cape Town,1400,3,DRV-067,4,4.7,TRK-042,CUST-0093,WH001,FMCG,500.0,1279.97,15.58,15.58,0.0,0,6,5,Saturday,1,2022,0,1,1.15,0.974,11.9,1
SHP-000171,2022-01-15,2022-01-15 08:08:00,2022-01-15 21:22:02,R005,Johannesburg,Port Elizabeth,1060,3,DRV-031,9,4.4,TRK-041,CUST-0076,WH003,Hazardous,1976.4,912.97,13.23,13.23,0.0,0,8,5,Saturday,1,2022,0,1,1.15,1.018,14.6,1
SHP-000172,2022-01-15,2022-01-15 17:48:00,2022-01-16 06:33:21,R009,Bloemfontein,Cape Town,1000,2,DRV-121,15,3.6,TRK-049,CUST-0138,WH003,Textiles,7406.5,834.5,12.76,12.76,0.0,0,17,5,Saturday,1,2022,0,1,1.15,1.063,21.5,1
SHP-000173,2022-01-15,2022-01-15 17:57:00,2022-01-16 08:20:52,R008,Port Elizabeth,Johannesburg,1060,3,DRV-093,8,3.0,TRK-005,CUST-0145,WH001,General Freight,9755.8,929.49,13.47,14.4,0.93,1,17,5,Saturday,1,2022,0,1,1.0,1.036,17.9,0
SHP-000174,2022-01-15,2022-01-15 13:05:00,2022-01-16 01:43:38,R009,Bloemfontein,Cape Town,1000,2,DRV-114,18,4.7,TRK-008,CUST-0175,WH003,Perishables,1008.0,822.82,12.2,12.64,0.44,1,13,5,Saturday,1,2022,0,1,1.15,1.017,21.3,0
SHP-000175,2022-01-16,2022-01-16 15:25:00,2022-01-17 03:46:00,R008,Port Elizabeth,Johannesburg,1060,3,DRV-015,11,3.2,TRK-036,CUST-0119,WH002,FMCG,20238.2,922.67,12.35,12.35,0.0,0,15,6,Sunday,1,2022,0,1,1.0,0.95,12.1,1
SHP-000176,2022-01-16,2022-01-16 19:04:00,2022-01-17 02:12:49,R007,Durban,Johannesburg,560,2,DRV-089,17,3.9,TRK-045,CUST-0017,WH001,Automotive Parts,629.1,454.88,7.15,7.15,0.0,0,19,6,Sunday,1,2022,0,1,1.15,1.021,19.4,1
SHP-000177,2022-01-16,2022-01-16 10:43:00,2022-01-17 05:12:20,R003,Cape Town,Port Elizabeth,770,2,DRV-108,4,3.5,TRK-024,CUST-0098,WH002,Electronics,6841.5,754.07,9.73,18.49,8.76,1,10,6,Sunday,1,2022,0,1,1.0,1.081,15.1,0
SHP-000178,2022-01-16,2022-01-16 15:14:00,2022-01-16 22:40:27,R002,Johannesburg,Durban,560,2,DRV-046,5,3.5,TRK-035,CUST-0101,WH001,Automotive Parts,500.0,496.95,7.44,7.44,0.0,0,15,6,Sunday,1,2022,0,1,1.15,1.063,10.4,1
SHP-000179,2022-01-16,2022-01-16 09:22:00,2022-01-16 21:06:09,R009,Bloemfontein,Cape Town,1000,2,DRV-109,7,4.1,TRK-035,CUST-0098,WH001,Textiles,4314.1,927.77,11.74,11.74,0.0,0,9,6,Sunday,1,2022,0,1,1.15,0.978,13.8,1
SHP-000180,2022-01-17,2022-01-17 13:28:00,2022-01-18 01:51:06,R007,Durban,Johannesburg,560,2,DRV-005,14,3.1,TRK-016,CUST-0053,WH001,General Freight,4945.8,551.92,7.38,12.38,5.0,1,13,0,Monday,1,2022,0,0,1.15,1.055,14.2,0
SHP-000181,2022-01-17,2022-01-17 07:18:00,2022-01-17 17:21:32,R007,Durban,Johannesburg,560,2,DRV-113,18,3.2,TRK-015,CUST-0139,WH001,Perishables,2863.8,521.21,10.06,10.06,0.0,0,7,0,Monday,1,2022,0,0,1.15,1.437,16.5,1
